song_id,title,artist,dataset,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,OutKast,NH,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4
2PKPMLZJDmw77S8V2kEl6D,There Must Be an Angel (Playing with My Heart),Eurythmics,NH,0.584,0.778,0,-5.493,1,0.0368,0.283,0.0,0.0836,0.597,112.109,audio_features,spotify:track:2PKPMLZJDmw77S8V2kEl6D,https://api.spotify.com/v1/tracks/2PKPMLZJDmw77S8V2kEl6D,https://api.spotify.com/v1/audio-analysis/2PKPMLZJDmw77S8V2kEl6D,280973,4
2Oaq2Q6JFS1xIXGL9TVryY,Watskeburt?!,De Jeugd Van Tegenwoordig,NH,0.946,0.491,1,-7.931,1,0.231,0.00521,0.0,0.226,0.586,130.029,audio_features,spotify:track:2Oaq2Q6JFS1xIXGL9TVryY,https://api.spotify.com/v1/tracks/2Oaq2Q6JFS1xIXGL9TVryY,https://api.spotify.com/v1/audio-analysis/2Oaq2Q6JFS1xIXGL9TVryY,375973,4
2Ms33RTRCT6gArrpcrPxmo,Feel,Robbie Williams,NH,0.599,0.732,5,-6.843,1,0.026,0.0145,0.000467,0.143,0.295,97.997,audio_features,spotify:track:2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/tracks/2Ms33RTRCT6gArrpcrPxmo,https://api.spotify.com/v1/audio-analysis/2Ms33RTRCT6gArrpcrPxmo,263867,4
2JoggQZFlZbMQaDlykMQSA,Lady Jane - (Original Single Mono Version),The Rolling Stones,NH,0.379,0.465,7,-11.802,1,0.0491,0.337,6.3e-05,0.0889,0.308,204.948,audio_features,spotify:track:2JoggQZFlZbMQaDlykMQSA,https://api.spotify.com/v1/tracks/2JoggQZFlZbMQaDlykMQSA,https://api.spotify.com/v1/audio-analysis/2JoggQZFlZbMQaDlykMQSA,189627,4
6r8k1vznHrzlEKYxL4dZEe,La Isla Bonita,Madonna,NH,0.724,0.822,1,-4.374,0,0.0333,0.304,1.38e-05,0.0553,0.964,99.9,audio_features,spotify:track:6r8k1vznHrzlEKYxL4dZEe,https://api.spotify.com/v1/tracks/6r8k1vznHrzlEKYxL4dZEe,https://api.spotify.com/v1/audio-analysis/6r8k1vznHrzlEKYxL4dZEe,242733,4
1qQuFpzkuvHASXCuW28DFJ,Go Like Elijah,Chi Coltrane,NH,0.631,0.716,3,-10.233,1,0.0369,0.264,0.00329,0.133,0.624,134.614,audio_features,spotify:track:1qQuFpzkuvHASXCuW28DFJ,https://api.spotify.com/v1/tracks/1qQuFpzkuvHASXCuW28DFJ,https://api.spotify.com/v1/audio-analysis/1qQuFpzkuvHASXCuW28DFJ,240707,4
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,NH,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,audio_features,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4
2DOSd7L6SxgMqQlkPDt3ZT,Sorry - (Live in Tivoli),Kyteman,NH,0.352,0.473,7,-8.935,0,0.0379,0.943,0.398,0.656,0.201,67.865,audio_features,spotify:track:2DOSd7L6SxgMqQlkPDt3ZT,https://api.spotify.com/v1/tracks/2DOSd7L6SxgMqQlkPDt3ZT,https://api.spotify.com/v1/audio-analysis/2DOSd7L6SxgMqQlkPDt3ZT,150200,4
2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,Michael Jackson,NH,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.089,0.96,114.879,audio_features,spotify:track:2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/tracks/2Cy7QY8HPLk925AyNAt6OG,https://api.spotify.com/v1/audio-analysis/2Cy7QY8HPLk925AyNAt6OG,202853,4
2BQJVwxDZEdGvBOeWrj34g,Shut Your Eyes,Snow Patrol,NH,0.692,0.738,1,-6.43,1,0.0283,0.149,0.00013,0.0836,0.841,124.992,audio_features,spotify:track:2BQJVwxDZEdGvBOeWrj34g,https://api.spotify.com/v1/tracks/2BQJVwxDZEdGvBOeWrj34g,https://api.spotify.com/v1/audio-analysis/2BQJVwxDZEdGvBOeWrj34g,197120,4
1d6KS9GH06JAd19uiBy9IE,Ironic,Alanis Morissette,NH,0.408,0.582,11,-8.305,1,0.0508,0.218,0.0,0.159,0.365,114.926,audio_features,spotify:track:1d6KS9GH06JAd19uiBy9IE,https://api.spotify.com/v1/tracks/1d6KS9GH06JAd19uiBy9IE,https://api.spotify.com/v1/audio-analysis/1d6KS9GH06JAd19uiBy9IE,230000,5
29EkMZmUNz1WsuzaMtVo1i,I Bet You Look Good On The Dancefloor,Arctic Monkeys,NH,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,audio_features,spotify:track:29EkMZmUNz1WsuzaMtVo1i,https://api.spotify.com/v1/tracks/29EkMZmUNz1WsuzaMtVo1i,https://api.spotify.com/v1/audio-analysis/29EkMZmUNz1WsuzaMtVo1i,173680,4
28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,NH,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
27QvYgBk0CHOVHthWnkuWt,Vogue,Madonna,NH,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,audio_features,spotify:track:27QvYgBk0CHOVHthWnkuWt,https://api.spotify.com/v1/tracks/27QvYgBk0CHOVHthWnkuWt,https://api.spotify.com/v1/audio-analysis/27QvYgBk0CHOVHthWnkuWt,316813,4
26NX1wPt1TRCH536yocd6i,If I Were a Boy,Beyoncé,NH,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,audio_features,spotify:track:26NX1wPt1TRCH536yocd6i,https://api.spotify.com/v1/tracks/26NX1wPt1TRCH536yocd6i,https://api.spotify.com/v1/audio-analysis/26NX1wPt1TRCH536yocd6i,249147,4
25ONd5KLodHeHOvALtWG1T,Dyna-Mite,Mud,NH,0.578,0.92,1,-4.621,0,0.0641,0.00281,0.0147,0.198,0.772,141.061,audio_features,spotify:track:25ONd5KLodHeHOvALtWG1T,https://api.spotify.com/v1/tracks/25ONd5KLodHeHOvALtWG1T,https://api.spotify.com/v1/audio-analysis/25ONd5KLodHeHOvALtWG1T,176680,4
24uRI75arAbytHp6YDtnCZ,Une Belle Histoire (Een Mooi Verhaal),Alderliefste,NH,0.567,0.683,9,-8.259,1,0.0347,0.36,6.11e-05,0.178,0.673,86.957,audio_features,spotify:track:24uRI75arAbytHp6YDtnCZ,https://api.spotify.com/v1/tracks/24uRI75arAbytHp6YDtnCZ,https://api.spotify.com/v1/audio-analysis/24uRI75arAbytHp6YDtnCZ,267973,4
2kWB9IV8EHDOU9EjgxWFrF,Sandstorm - Radio Edit,Darude,NH,0.526,0.978,11,-6.798,0,0.0471,0.142,0.987,0.11,0.62,136.079,audio_features,spotify:track:2kWB9IV8EHDOU9EjgxWFrF,https://api.spotify.com/v1/tracks/2kWB9IV8EHDOU9EjgxWFrF,https://api.spotify.com/v1/audio-analysis/2kWB9IV8EHDOU9EjgxWFrF,226533,4
23YyyUiEZYlT3MkzpZhRbW,Right Next Door (Because Of Me),Robert Cray,NH,0.606,0.646,8,-8.485,1,0.0489,0.231,0.00121,0.0471,0.79,86.771,audio_features,spotify:track:23YyyUiEZYlT3MkzpZhRbW,https://api.spotify.com/v1/tracks/23YyyUiEZYlT3MkzpZhRbW,https://api.spotify.com/v1/audio-analysis/23YyyUiEZYlT3MkzpZhRbW,258853,4
20yjgzUpdqsYAMykkEWipE,Hald Mich 'S Vas,Neet Oét Lottum,NH,0.291,0.535,7,-8.018,1,0.0425,0.294,0.0,0.12,0.155,179.262,audio_features,spotify:track:20yjgzUpdqsYAMykkEWipE,https://api.spotify.com/v1/tracks/20yjgzUpdqsYAMykkEWipE,https://api.spotify.com/v1/audio-analysis/20yjgzUpdqsYAMykkEWipE,250733,3
1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,Madonna,NH,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,audio_features,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4
1ydpGKWD5D8tvTHWN8h58q,Rockin' All Over The World,Status Quo,NH,0.617,0.962,0,-5.314,1,0.0449,0.129,0.00171,0.511,0.968,131.434,audio_features,spotify:track:1ydpGKWD5D8tvTHWN8h58q,https://api.spotify.com/v1/tracks/1ydpGKWD5D8tvTHWN8h58q,https://api.spotify.com/v1/audio-analysis/1ydpGKWD5D8tvTHWN8h58q,217453,4
14mUKa5uIP5wD8SmJbX8ZD,Blue Hotel,Chris Isaak,NH,0.518,0.653,5,-10.969,0,0.0351,0.00126,0.0056,0.0996,0.523,149.089,audio_features,spotify:track:14mUKa5uIP5wD8SmJbX8ZD,https://api.spotify.com/v1/tracks/14mUKa5uIP5wD8SmJbX8ZD,https://api.spotify.com/v1/audio-analysis/14mUKa5uIP5wD8SmJbX8ZD,192867,4
6ndF1XQNseMhJGp7wAAILs,Dear Mr. President,P!nk,NH,0.587,0.395,10,-7.283,1,0.0324,0.721,0.0,0.119,0.328,131.711,audio_features,spotify:track:6ndF1XQNseMhJGp7wAAILs,https://api.spotify.com/v1/tracks/6ndF1XQNseMhJGp7wAAILs,https://api.spotify.com/v1/audio-analysis/6ndF1XQNseMhJGp7wAAILs,273627,4
7hIR9M1Gz5COo3UQGfM0sy,Stiekem Gedanst,Toontje Lager,NH,0.659,0.629,7,-10.463,1,0.0605,0.206,9.93e-05,0.595,0.843,96.198,audio_features,spotify:track:7hIR9M1Gz5COo3UQGfM0sy,https://api.spotify.com/v1/tracks/7hIR9M1Gz5COo3UQGfM0sy,https://api.spotify.com/v1/audio-analysis/7hIR9M1Gz5COo3UQGfM0sy,214975,4
1sTsuZTdANkiFd7T34H3nb,Human,The Killers,NH,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,audio_features,spotify:track:1sTsuZTdANkiFd7T34H3nb,https://api.spotify.com/v1/tracks/1sTsuZTdANkiFd7T34H3nb,https://api.spotify.com/v1/audio-analysis/1sTsuZTdANkiFd7T34H3nb,245373,4
1raiIrqaqRAqZmQWZlLuBd,Lady Madonna - Remastered 2015,The Beatles,NH,0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608,audio_features,spotify:track:1raiIrqaqRAqZmQWZlLuBd,https://api.spotify.com/v1/tracks/1raiIrqaqRAqZmQWZlLuBd,https://api.spotify.com/v1/audio-analysis/1raiIrqaqRAqZmQWZlLuBd,136827,4
5EsPLgSs1UQIDJG0U00RuJ,Both Sides Now,Joni Mitchell,NH,0.493,0.0888,7,-15.836,1,0.0546,0.95,7.97e-06,0.173,0.262,100.182,audio_features,spotify:track:5EsPLgSs1UQIDJG0U00RuJ,https://api.spotify.com/v1/tracks/5EsPLgSs1UQIDJG0U00RuJ,https://api.spotify.com/v1/audio-analysis/5EsPLgSs1UQIDJG0U00RuJ,325600,3
4exGSaz6lVTxxZVF1xVD4k,God Is a DJ,Faithless,NH,0.598,0.964,6,-4.173,1,0.0523,0.0444,0.654,0.234,0.115,126.015,audio_features,spotify:track:4exGSaz6lVTxxZVF1xVD4k,https://api.spotify.com/v1/tracks/4exGSaz6lVTxxZVF1xVD4k,https://api.spotify.com/v1/audio-analysis/4exGSaz6lVTxxZVF1xVD4k,155000,4
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,NH,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,NH,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,audio_features,spotify:track:1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/audio-analysis/1jJci4qxiYcOHhQR247rEU,302840,4
1hoyGI5Hj81BT7Rkb9uXGF,Bend & Break,Keane,NH,0.471,0.843,4,-3.592,1,0.0295,0.000734,1.91e-05,0.163,0.484,137.92,audio_features,spotify:track:1hoyGI5Hj81BT7Rkb9uXGF,https://api.spotify.com/v1/tracks/1hoyGI5Hj81BT7Rkb9uXGF,https://api.spotify.com/v1/audio-analysis/1hoyGI5Hj81BT7Rkb9uXGF,220133,4
1hTUFqJuQAMjXVGwUPWDqi,We Can Work It Out - Remastered 2015,The Beatles,NH,0.378,0.677,2,-8.63,1,0.0298,0.0635,0.0,0.183,0.648,106.071,audio_features,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/tracks/1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/audio-analysis/1hTUFqJuQAMjXVGwUPWDqi,135693,4
1hHuyqVCZCbhYQixEkdQCo,Sing for Absolution,Muse,NH,0.436,0.678,5,-7.211,1,0.0301,0.457,0.0384,0.0873,0.194,170.287,audio_features,spotify:track:1hHuyqVCZCbhYQixEkdQCo,https://api.spotify.com/v1/tracks/1hHuyqVCZCbhYQixEkdQCo,https://api.spotify.com/v1/audio-analysis/1hHuyqVCZCbhYQixEkdQCo,294867,4
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,Stevie Wonder,NH,0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,audio_features,spotify:track:1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/tracks/1h2xVEoJORqrg71HocgqXd,https://api.spotify.com/v1/audio-analysis/1h2xVEoJORqrg71HocgqXd,245493,4
1gVVSmhWjci8l9Vrsl6HaS,Vertigo,U2,NH,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083,audio_features,spotify:track:1gVVSmhWjci8l9Vrsl6HaS,https://api.spotify.com/v1/tracks/1gVVSmhWjci8l9Vrsl6HaS,https://api.spotify.com/v1/audio-analysis/1gVVSmhWjci8l9Vrsl6HaS,193520,4
1f2V8U1BiWaC9aJWmpOARe,By the Way,Red Hot Chili Peppers,NH,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,audio_features,spotify:track:1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/tracks/1f2V8U1BiWaC9aJWmpOARe,https://api.spotify.com/v1/audio-analysis/1f2V8U1BiWaC9aJWmpOARe,216933,4
0aym2LBJBk9DAYuHHutrIl,Hey Jude,The Beatles,NH,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,audio_features,spotify:track:0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl,https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl,425653,4
0qjSqIXtblJlw7NkpgqzrF,November,Rowwen Hèze,NH,0.291,0.499,2,-7.784,1,0.0386,0.557,0.000204,0.819,0.294,177.445,audio_features,spotify:track:0qjSqIXtblJlw7NkpgqzrF,https://api.spotify.com/v1/tracks/0qjSqIXtblJlw7NkpgqzrF,https://api.spotify.com/v1/audio-analysis/0qjSqIXtblJlw7NkpgqzrF,371978,3
6uyZLKYhvY4SqQWP9hMomy,Geef Mij Je Angst,Guus Meeuwis,NH,0.43,0.575,8,-7.699,1,0.0334,0.9,0.00754,0.686,0.308,80.791,audio_features,spotify:track:6uyZLKYhvY4SqQWP9hMomy,https://api.spotify.com/v1/tracks/6uyZLKYhvY4SqQWP9hMomy,https://api.spotify.com/v1/audio-analysis/6uyZLKYhvY4SqQWP9hMomy,220160,4
3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,Stealers Wheel,NH,0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,audio_features,spotify:track:3Vby4nGmtbDo7HDJamOWkT,https://api.spotify.com/v1/tracks/3Vby4nGmtbDo7HDJamOWkT,https://api.spotify.com/v1/audio-analysis/3Vby4nGmtbDo7HDJamOWkT,208947,4
2LGL71GENQR0oC9jMwTTZY,Het Regent Zonnestralen,Acda en de Munnik,NH,0.624,0.628,7,-9.846,1,0.0303,0.434,0.0,0.179,0.783,108.102,audio_features,spotify:track:2LGL71GENQR0oC9jMwTTZY,https://api.spotify.com/v1/tracks/2LGL71GENQR0oC9jMwTTZY,https://api.spotify.com/v1/audio-analysis/2LGL71GENQR0oC9jMwTTZY,225493,4
1ZqHjApl3pfzwjweTfMi0g,Violet Hill,Coldplay,NH,0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093,audio_features,spotify:track:1ZqHjApl3pfzwjweTfMi0g,https://api.spotify.com/v1/tracks/1ZqHjApl3pfzwjweTfMi0g,https://api.spotify.com/v1/audio-analysis/1ZqHjApl3pfzwjweTfMi0g,222653,4
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,NH,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4
1VuBmEauSZywQVtqbxNqka,Beautiful Day,U2,NH,0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,audio_features,spotify:track:1VuBmEauSZywQVtqbxNqka,https://api.spotify.com/v1/tracks/1VuBmEauSZywQVtqbxNqka,https://api.spotify.com/v1/audio-analysis/1VuBmEauSZywQVtqbxNqka,246400,4
709ffFK4o4MtG1NKoLvOma,Major Tom,Peter Schilling,NH,0.787,0.42,4,-14.32,0,0.0645,0.153,0.164,0.169,0.838,161.247,audio_features,spotify:track:709ffFK4o4MtG1NKoLvOma,https://api.spotify.com/v1/tracks/709ffFK4o4MtG1NKoLvOma,https://api.spotify.com/v1/audio-analysis/709ffFK4o4MtG1NKoLvOma,301373,4
5jth1c4wa4BythOzap3qOU,An End Has a Start,Editors,NH,0.349,0.923,6,-2.432,0,0.0539,1.95e-05,0.111,0.336,0.535,149.904,audio_features,spotify:track:5jth1c4wa4BythOzap3qOU,https://api.spotify.com/v1/tracks/5jth1c4wa4BythOzap3qOU,https://api.spotify.com/v1/audio-analysis/5jth1c4wa4BythOzap3qOU,225533,4
1RNtm45kw0hPMBz7gKiIYu,Lost!,Coldplay,NH,0.374,0.456,6,-7.35,0,0.0368,0.104,0.000176,0.197,0.0763,135.643,audio_features,spotify:track:1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/tracks/1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/audio-analysis/1RNtm45kw0hPMBz7gKiIYu,436440,4
1RVZH0clK31T3qB4eZykLp,What It Is,Mark Knopfler,NH,0.625,0.672,6,-7.261,0,0.0283,0.642,0.233,0.28,0.482,122.087,audio_features,spotify:track:1RVZH0clK31T3qB4eZykLp,https://api.spotify.com/v1/tracks/1RVZH0clK31T3qB4eZykLp,https://api.spotify.com/v1/audio-analysis/1RVZH0clK31T3qB4eZykLp,297667,4
1RSy7B2vfPi84N80QJ6frX,Blue Monday - 2016 Remaster,New Order,NH,0.793,0.703,0,-9.548,1,0.0581,0.000726,0.88,0.075,0.856,130.27,audio_features,spotify:track:1RSy7B2vfPi84N80QJ6frX,https://api.spotify.com/v1/tracks/1RSy7B2vfPi84N80QJ6frX,https://api.spotify.com/v1/audio-analysis/1RSy7B2vfPi84N80QJ6frX,450800,4
1MTQHCpraD4S8g5PAFKzoj,Behind Blue Eyes,Limp Bizkit,NH,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,audio_features,spotify:track:1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/tracks/1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/audio-analysis/1MTQHCpraD4S8g5PAFKzoj,269973,4
3N4DI1vuTSX1tz7fa2NQZw,Rehab,Amy Winehouse,NH,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,audio_features,spotify:track:3N4DI1vuTSX1tz7fa2NQZw,https://api.spotify.com/v1/tracks/3N4DI1vuTSX1tz7fa2NQZw,https://api.spotify.com/v1/audio-analysis/3N4DI1vuTSX1tz7fa2NQZw,214947,4
1JGW1e2tacnCgBPfRH0haY,Bird of Paradise,Snowy White,NH,0.474,0.443,1,-11.422,1,0.0365,0.6,0.607,0.316,0.313,143.644,audio_features,spotify:track:1JGW1e2tacnCgBPfRH0haY,https://api.spotify.com/v1/tracks/1JGW1e2tacnCgBPfRH0haY,https://api.spotify.com/v1/audio-analysis/1JGW1e2tacnCgBPfRH0haY,281467,4
5smPViFYtztTo7ww9gJXpD,I'm Yours,Jason Mraz,NH,0.549,0.107,0,-16.147,1,0.0844,0.957,0.0,0.111,0.307,74.63,audio_features,spotify:track:5smPViFYtztTo7ww9gJXpD,https://api.spotify.com/v1/tracks/5smPViFYtztTo7ww9gJXpD,https://api.spotify.com/v1/audio-analysis/5smPViFYtztTo7ww9gJXpD,219053,4
1nduf8eirAAiVLXoC1C7cz,Onderweg,Abel,NH,0.619,0.688,9,-6.295,0,0.0243,0.356,0.0,0.0847,0.419,98.134,audio_features,spotify:track:1nduf8eirAAiVLXoC1C7cz,https://api.spotify.com/v1/tracks/1nduf8eirAAiVLXoC1C7cz,https://api.spotify.com/v1/audio-analysis/1nduf8eirAAiVLXoC1C7cz,189987,4
1ijH8NGWiKytAYKZMyT0Bg,Mr. Bojangles - Single Version,Sammy Davis Jr.,NH,0.513,0.11,0,-18.106,0,0.0446,0.74,9.26e-05,0.111,0.174,116.625,audio_features,spotify:track:1ijH8NGWiKytAYKZMyT0Bg,https://api.spotify.com/v1/tracks/1ijH8NGWiKytAYKZMyT0Bg,https://api.spotify.com/v1/audio-analysis/1ijH8NGWiKytAYKZMyT0Bg,344693,3
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,NH,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333,4
1C2QJNTmsTxCDBuIgai8QV,Resistance,Muse,NH,0.467,0.774,9,-6.569,0,0.0485,0.0616,0.289,0.108,0.0916,135.006,audio_features,spotify:track:1C2QJNTmsTxCDBuIgai8QV,https://api.spotify.com/v1/tracks/1C2QJNTmsTxCDBuIgai8QV,https://api.spotify.com/v1/audio-analysis/1C2QJNTmsTxCDBuIgai8QV,346693,4
1BoAUj2LKTvgIfi7wjAAQa,Bedshaped,Keane,NH,0.332,0.41,4,-6.988,1,0.0344,0.609,0.00014,0.0963,0.0715,75.042,audio_features,spotify:track:1BoAUj2LKTvgIfi7wjAAQa,https://api.spotify.com/v1/tracks/1BoAUj2LKTvgIfi7wjAAQa,https://api.spotify.com/v1/audio-analysis/1BoAUj2LKTvgIfi7wjAAQa,275973,4
13S2jsw3viKUo5kGRMF7Az,Mia,Gorki,NH,0.63,0.56,0,-9.125,1,0.0323,0.257,2.83e-05,0.151,0.315,104.065,audio_features,spotify:track:13S2jsw3viKUo5kGRMF7Az,https://api.spotify.com/v1/tracks/13S2jsw3viKUo5kGRMF7Az,https://api.spotify.com/v1/audio-analysis/13S2jsw3viKUo5kGRMF7Az,337693,4
3jS7bB0oXVOwGFZn3aE5NV,You Oughta Know,Alanis Morissette,NH,0.665,0.834,4,-7.737,1,0.0576,0.21,0.0,0.452,0.411,105.292,audio_features,spotify:track:3jS7bB0oXVOwGFZn3aE5NV,https://api.spotify.com/v1/tracks/3jS7bB0oXVOwGFZn3aE5NV,https://api.spotify.com/v1/audio-analysis/3jS7bB0oXVOwGFZn3aE5NV,249493,4
1789Nv2WZXHDuhwdZ0jqHZ,Overcome,Live,NH,0.375,0.403,9,-7.226,1,0.0279,0.779,0.42,0.099,0.193,146.282,audio_features,spotify:track:1789Nv2WZXHDuhwdZ0jqHZ,https://api.spotify.com/v1/tracks/1789Nv2WZXHDuhwdZ0jqHZ,https://api.spotify.com/v1/audio-analysis/1789Nv2WZXHDuhwdZ0jqHZ,256066,4
7Chqf4yGnQlLWAWic9b0ET,Stand My Ground,Within Temptation,NH,0.271,0.866,5,-4.072,0,0.0578,0.0489,0.000762,0.116,0.127,175.665,audio_features,spotify:track:7Chqf4yGnQlLWAWic9b0ET,https://api.spotify.com/v1/tracks/7Chqf4yGnQlLWAWic9b0ET,https://api.spotify.com/v1/audio-analysis/7Chqf4yGnQlLWAWic9b0ET,267987,4
11bD1JtSjlIgKgZG2134DZ,Chasing Cars,Snow Patrol,NH,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,audio_features,spotify:track:11bD1JtSjlIgKgZG2134DZ,https://api.spotify.com/v1/tracks/11bD1JtSjlIgKgZG2134DZ,https://api.spotify.com/v1/audio-analysis/11bD1JtSjlIgKgZG2134DZ,267933,4
10Nmj3JCNoMeBQ87uw5j8k,Dani California,Red Hot Chili Peppers,NH,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,282160,4
0j5FJJOmmnXPd0XajFWkMF,Unfinished Sympathy,Massive Attack,NH,0.592,0.835,7,-8.475,1,0.032,0.0393,0.209,0.665,0.703,114.436,audio_features,spotify:track:0j5FJJOmmnXPd0XajFWkMF,https://api.spotify.com/v1/tracks/0j5FJJOmmnXPd0XajFWkMF,https://api.spotify.com/v1/audio-analysis/0j5FJJOmmnXPd0XajFWkMF,308427,4
470UOQDSTMTBEgkBaeqVN6,Nine Million Bicycles,Katie Melua,NH,0.569,0.26,0,-14.688,1,0.0304,0.585,0.00744,0.125,0.35,82.074,audio_features,spotify:track:470UOQDSTMTBEgkBaeqVN6,https://api.spotify.com/v1/tracks/470UOQDSTMTBEgkBaeqVN6,https://api.spotify.com/v1/audio-analysis/470UOQDSTMTBEgkBaeqVN6,194560,4
